id,name,state_id,state_code,state_name,country_id,country_code,country_name,latitude,longitude,wikiDataId
117792,Gulf Gate Estates,1436,FL,Florida,233,US,United States,27.25173,-82.51471,Q2429043
117796,Gulfport,1436,FL,Florida,233,US,United States,27.74836,-82.70343,Q2153200
117845,Haines City,1436,FL,Florida,233,US,United States,28.1145,-81.62009,Q2153814
117869,Hallandale Beach,1436,FL,Florida,233,US,United States,25.9812,-80.14838,Q986548
117896,Hamilton County,1436,FL,Florida,233,US,United States,30.49643,-82.94796,Q257311
117989,Harbor Bluffs,1436,FL,Florida,233,US,United States,27.90947,-82.8276,Q590655
117992,Harbour Heights,1436,FL,Florida,233,US,United States,26.99089,-82.00231,Q1584944
117993,Hardee County,1436,FL,Florida,233,US,United States,27.4927,-81.80993,Q488792
118021,Harlem,1436,FL,Florida,233,US,United States,26.73757,-80.9509,Q1998075
118024,Harlem Heights,1436,FL,Florida,233,US,United States,26.51619,-81.92787,Q2034525
118145,Havana,1436,FL,Florida,233,US,United States,30.62381,-84.41463,Q1967008
118149,Haverhill,1436,FL,Florida,233,US,United States,26.69118,-80.12004,Q1950976
118172,Hawthorne,1436,FL,Florida,233,US,United States,29.59191,-82.08732,Q1003873
118224,Heathrow,1436,FL,Florida,233,US,United States,28.76333,-81.37225,Q2423734
118289,Hendry County,1436,FL,Florida,233,US,United States,26.55349,-81.1659,Q488488
118321,Heritage Pines,1436,FL,Florida,233,US,United States,28.42522,-82.62111,Q5738931
118332,Hernando,1436,FL,Florida,233,US,United States,28.89998,-82.37454,Q1613686
118334,Hernando Beach,1436,FL,Florida,233,US,United States,28.46944,-82.65927,Q2570666
118335,Hernando County,1436,FL,Florida,233,US,United States,28.55617,-82.46849,Q488572
118354,Hialeah,1436,FL,Florida,233,US,United States,25.8576,-80.27811,Q49276
118355,Hialeah Gardens,1436,FL,Florida,233,US,United States,25.8651,-80.3245,Q595281
118387,High Point,1436,FL,Florida,233,US,United States,28.54687,-82.52468,Q2570641
118389,High Springs,1436,FL,Florida,233,US,United States,29.82691,-82.59678,Q994778
118402,Highland Beach,1436,FL,Florida,233,US,United States,26.39952,-80.0656,Q1992688
118403,Highland City,1436,FL,Florida,233,US,United States,27.9653,-81.87786,Q2429031
118419,Highlands County,1436,FL,Florida,233,US,United States,27.3434,-81.34097,Q488885
118427,Hiland Park,1436,FL,Florida,233,US,United States,30.20103,-85.62687,Q1618106
118432,Hill 'n Dale,1436,FL,Florida,233,US,United States,28.51972,-82.29926,Q2570687
118444,Hilliard,1436,FL,Florida,233,US,United States,30.69107,-81.91733,Q2092774
118453,Hillsboro Beach,1436,FL,Florida,233,US,United States,26.29397,-80.07893,Q1014022
118457,Hillsborough County,1436,FL,Florida,233,US,United States,27.90623,-82.34692,Q488874
118501,Hobe Sound,1436,FL,Florida,233,US,United States,27.0595,-80.13643,Q2461671
118525,Holden Heights,1436,FL,Florida,233,US,United States,28.49667,-81.38785,Q2570546
118529,Holiday,1436,FL,Florida,233,US,United States,28.18779,-82.73955,Q2126669
118542,Holley,1436,FL,Florida,233,US,United States,30.44686,-86.90691,Q867985
118556,Holly Hill,1436,FL,Florida,233,US,United States,29.24359,-81.03756,Q2153091
118565,Hollywood,1436,FL,Florida,233,US,United States,26.0112,-80.14949,Q234453
118570,Holmes Beach,1436,FL,Florida,233,US,United States,27.49532,-82.71093,Q2004474
118571,Holmes County,1436,FL,Florida,233,US,United States,30.86789,-85.8141,Q488879
118601,Homestead,1436,FL,Florida,233,US,United States,25.46872,-80.47756,Q280557
118610,Homosassa,1436,FL,Florida,233,US,United States,28.78137,-82.6151,Q1626250
118611,Homosassa Springs,1436,FL,Florida,233,US,United States,28.80359,-82.57593,Q1626252
118665,Horizon West,1436,FL,Florida,233,US,United States,28.43383,-81.6227,Q5903504
118724,Howey-in-the-Hills,1436,FL,Florida,233,US,United States,28.71694,-81.77341,Q2092664
